Gene,Score
GENE_7568,0.305102
GENE_7569,0.176652
GENE_7570,0.219917
GENE_7571,0.087269
GENE_7572,0.268699
GENE_7573,0.245573
GENE_7574,0.177104
GENE_7575,0.231099
GENE_7576,0.268029
GENE_7577,0.168513
GENE_7578,0.102374
GENE_7579,0.430557
GENE_7580,0.186673
GENE_7581,0.240324
GENE_7582,0.351084
GENE_7583,0.602906
GENE_7584,0.125551
GENE_7585,0.294983
GENE_7588,0.179245
GENE_7589,0.196121
GENE_7590,0.177979
GENE_7591,0.137435
GENE_7592,0.245871
GENE_7593,0.10255
GENE_7594,0.344681
GENE_7595,0.2555
GENE_7596,0.292243
GENE_7597,0.203381
GENE_7598,0.21328
GENE_7599,0.278756
GENE_7600,0.283595
GENE_7601,0.214201
GENE_7602,0.164039
GENE_7603,0.160943
GENE_7604,0.039016
GENE_7605,0.383933
GENE_7606,0.181346
GENE_7607,0.366338
GENE_7608,0.356879
GENE_7609,0.1214
GENE_7610,0.141159
GENE_7611,0.50605
GENE_7612,0.425093
GENE_7613,0.246848
GENE_7614,0.275737
GENE_7615,0.186915
GENE_7616,0.293235
GENE_7617,0.178282
GENE_7618,0.046765
GENE_7619,0.117844
GENE_7620,0.252109
GENE_7621,0.136893
GENE_7623,0.243272
GENE_7625,0.142534
GENE_7626,0.171765
GENE_7627,0.335317
GENE_7628,0.274748
GENE_7630,0.249034
GENE_7631,0.337896
GENE_7632,0.298061
GENE_7633,0.394656
GENE_7634,0.204014
GENE_7636,0.207037
GENE_7637,0.119889
GENE_7638,0.207102
GENE_7640,0.346477
GENE_7641,0.379999
GENE_7642,0.346031
GENE_7643,0.070581
GENE_7644,0.358315
GENE_7646,0.066148
GENE_7647,0.339812
GENE_7648,0.213222
GENE_7649,0.320253
GENE_7650,0.116755
GENE_7651,0.367117
GENE_7652,0.103503
GENE_7653,0.183155
GENE_7654,0.150191
GENE_7655,0.074572
GENE_7656,0.259453
GENE_7657,0.430609
GENE_7658,0.516691
GENE_7659,0.259716
GENE_7660,0.361668
GENE_7661,0.273209
GENE_7662,0.299888
GENE_7663,0.215785
GENE_7664,0.269508
GENE_7665,0.303748
GENE_7666,0.192154
GENE_7667,0.242251
GENE_7668,0.244157
GENE_7669,0.33264
GENE_7670,0.143397
GENE_7672,0.244846
GENE_7673,0.441201
GENE_7674,0.366406
GENE_7675,0.384918
GENE_7677,0.252443
GENE_7678,0.2821
GENE_7679,0.350224
GENE_7680,0.406026
GENE_7681,0.05484
GENE_7682,0.118456
GENE_7683,0.380944
GENE_7684,0.222311
GENE_7685,0.182828
GENE_7686,0.124584
GENE_7687,0.194498
GENE_7688,0.109763
GENE_7689,0.459109
GENE_7690,0.247756
GENE_7691,0.244205
GENE_7692,0.308808
GENE_7693,0.346235
GENE_7694,0.344589
GENE_7695,0.357362
GENE_7696,0.186915
GENE_7697,0.220213
GENE_7698,0.326903
GENE_7699,0.197261
GENE_7700,0.249489
GENE_7701,0.289876
GENE_7702,0.328519
GENE_7703,0.072232
GENE_7704,0.321475
GENE_7705,0.226628
GENE_7706,0.320746
GENE_7707,0.327693
GENE_7708,0.410792
GENE_7709,0.535345
GENE_7710,0.384657
GENE_7711,0.394367
GENE_7712,0.279138
GENE_7713,0.253219
GENE_7714,0.337282
GENE_7715,0.323208
GENE_7716,0.219093
GENE_7717,0.290482
GENE_7718,0.39649
GENE_7719,0.164607
GENE_7720,0.379046
GENE_7721,0.25552
GENE_7722,0.454871
GENE_7723,0.087451
GENE_7724,0.194322
GENE_7725,0.253264
GENE_7726,0.363738
GENE_7727,0.289947
GENE_7728,0.281047
GENE_7729,0.137274
GENE_7730,0.134306
GENE_7731,0.28225
GENE_7733,0.113589
GENE_7738,0.196812
GENE_7739,0.300092
GENE_7740,0.151768
GENE_7741,0.410536
GENE_7742,0.372394
GENE_7743,0.092858
GENE_7744,0.156763
GENE_7745,0.021422
GENE_7746,0.171741
GENE_7748,0.326639
GENE_7749,0.208611
GENE_7750,0.29608
GENE_7751,0.097767
GENE_7752,0.329798
GENE_7753,0.194489
GENE_7754,0.251217
GENE_7755,0.240713
GENE_7758,0.122845
GENE_7760,0.134692
GENE_7765,0.346779
GENE_7766,0.289899
GENE_7767,0.355005
GENE_7768,0.282466
GENE_7769,0.264299
GENE_7770,0.227399
GENE_7772,0.222963
GENE_7773,0.247262
GENE_7774,0.445311
GENE_7775,0.318696
GENE_7777,0.403606
GENE_7778,0.309754
GENE_7779,0.17887
GENE_7780,0.261712
GENE_7781,0.273622
GENE_7782,0.156084
GENE_7783,0.211561
GENE_7784,0.229423
GENE_7785,0.410562
GENE_7786,0.041926
GENE_7787,0.370582
GENE_7788,0.15632
GENE_7789,0.112792
GENE_7790,0.367994
GENE_7791,0.32319
GENE_7792,0.375452
GENE_7793,0.33007
GENE_7794,0.455985
GENE_7795,0.305872
GENE_7796,0.234352
GENE_7797,0.284293
GENE_7798,0.374347
GENE_7799,0.172062
GENE_7800,0.184811
GENE_7801,0.219104
GENE_7802,0.039542
GENE_7803,0.263808
GENE_7804,0.061387
GENE_7805,0.405306
GENE_7806,0.336529
GENE_7807,0.202312
GENE_7808,0.417712
GENE_7810,0.10395
GENE_7811,0.369126
GENE_7812,0.317514
GENE_7813,0.078397
GENE_7814,0.521079
GENE_7815,0.243625
GENE_7816,0.162252
GENE_7817,0.109291
GENE_7818,0.227998
GENE_7819,0.237259
GENE_7820,0.260265
GENE_7821,0.22022
GENE_7822,0.313323
GENE_7823,0.211237
GENE_7824,0.056504
GENE_7825,0.235064
GENE_7826,0.013252
GENE_7827,0.285377
GENE_7828,0.15207
GENE_7829,0.266336
GENE_7830,0.381407
GENE_7831,0.155125
GENE_7832,0.356126
GENE_7833,0.206661
GENE_7834,0.425319
GENE_7835,0.213485
GENE_7836,0.165951
GENE_7837,0.468724
GENE_7838,0.206421
GENE_7839,0.165855
GENE_7840,0.202216
GENE_7841,0.245539
GENE_7842,0.384218
GENE_7843,0.056591
GENE_7845,0.252308
GENE_7846,0.46249
GENE_7847,0.269345
GENE_7848,0.380987
GENE_7849,0.242565
GENE_7852,0.231545
GENE_7853,0.309233
GENE_7854,0.259931
GENE_7855,0.210959
GENE_7856,0.301614
GENE_7857,0.184747
GENE_7858,0.188882
GENE_7859,0.347201
GENE_7860,0.385307
GENE_7861,0.01
GENE_7862,0.28956
GENE_7863,0.253427
GENE_7864,0.081913
GENE_7865,0.280973
GENE_7866,0.297575
GENE_7868,0.308964
GENE_7869,0.01
GENE_7870,0.386639
GENE_7871,0.176226
GENE_7872,0.318657
GENE_7873,0.324107
GENE_7874,0.16233
GENE_7875,0.316046
GENE_7876,0.211451
GENE_7877,0.042862
GENE_7878,0.366774
GENE_7879,0.172496
GENE_7880,0.164551
GENE_7881,0.209693
GENE_7882,0.277224
GENE_7883,0.244273
GENE_7884,0.304807
GENE_7885,0.116051
GENE_7887,0.175761
GENE_7888,0.2384
GENE_7889,0.439789
GENE_7892,0.238619
GENE_7893,0.358522
GENE_7896,0.253856
GENE_7897,0.201634
GENE_7898,0.225328
GENE_7899,0.233158
GENE_7900,0.310365
GENE_7901,0.387461
GENE_7902,0.285968
GENE_7903,0.368708
GENE_7904,0.153521
GENE_7905,0.208537
GENE_7906,0.17757
GENE_7908,0.281444
GENE_7909,0.214104
GENE_7911,0.322977
GENE_7913,0.1569
GENE_7914,0.254303
GENE_7915,0.318686
GENE_7916,0.04347
GENE_7917,0.462163
GENE_7918,0.221685
GENE_7919,0.047496
GENE_7920,0.265809
GENE_7921,0.253344
GENE_7922,0.241811
GENE_7923,0.349119
GENE_7924,0.324744
GENE_7925,0.279788
GENE_7927,0.295016
GENE_7928,0.239564
GENE_7929,0.427549
GENE_7930,0.10208
GENE_7931,0.263965
GENE_7932,0.256502
GENE_7933,0.331328
GENE_7934,0.165615
GENE_7935,0.075633
GENE_7937,0.265682
GENE_7938,0.278123
GENE_7939,0.54896
GENE_7940,0.122964
GENE_7942,0.365469
GENE_7943,0.486741
GENE_7944,0.212224
GENE_7945,0.120906
GENE_7946,0.209303
GENE_7947,0.2514
GENE_7948,0.306379
GENE_7949,0.340861
GENE_7950,0.40552
GENE_7951,0.138547
GENE_7952,0.076079
GENE_7953,0.360671
GENE_7954,0.022538
GENE_7955,0.229587
GENE_7956,0.561768
GENE_7957,0.248796
GENE_7958,0.137923
GENE_7959,0.24426
GENE_7961,0.24492
GENE_7962,0.266065
GENE_7963,0.316226
GENE_7964,0.146089
GENE_7965,0.418755
GENE_7966,0.274511
GENE_7967,0.322679
GENE_7968,0.187185
GENE_7970,0.378638
GENE_7971,0.224295
GENE_7973,0.277755
GENE_7974,0.156689
GENE_7975,0.150307
GENE_7976,0.318821
GENE_7977,0.205639
GENE_7978,0.164618
GENE_7979,0.185682
GENE_7980,0.319895
GENE_7981,0.187096
GENE_7982,0.238235
GENE_7983,0.401503
GENE_7985,0.058265
GENE_7986,0.102887
GENE_7988,0.283628
GENE_7989,0.176297
GENE_7990,0.355672
GENE_7992,0.346681
GENE_7993,0.321917
GENE_7994,0.431977
GENE_7995,0.241691
GENE_7996,0.314888
GENE_7997,0.19156
GENE_7999,0.495237
GENE_8000,0.448363
GENE_8001,0.251188
GENE_8002,0.288659
GENE_8003,0.38593
GENE_8004,0.235286
GENE_8005,0.334338
GENE_8006,0.487399
GENE_8007,0.257844
GENE_8008,0.268299
GENE_8009,0.166573
GENE_8010,0.078233
GENE_8011,0.273614
GENE_8013,0.340496
GENE_8015,0.227419
GENE_8016,0.393643
GENE_8017,0.179608
GENE_8018,0.14453
GENE_8019,0.243277
GENE_8020,0.241741
GENE_8021,0.326997
GENE_8022,0.172504
GENE_8023,0.386809
GENE_8024,0.446692
GENE_8025,0.246086
GENE_8026,0.374971
GENE_8027,0.14435
GENE_8028,0.357522
GENE_8029,0.354728
GENE_8030,0.336344
GENE_8031,0.248444
GENE_8032,0.01
GENE_8033,0.185827
GENE_8034,0.187408
GENE_8035,0.152175
GENE_8036,0.262224
GENE_8037,0.208104
GENE_8038,0.167539
GENE_8039,0.14412
GENE_8040,0.178449
GENE_8041,0.36215
GENE_8042,0.183897
GENE_8043,0.198506
GENE_8044,0.20433
GENE_8045,0.283899
GENE_8046,0.295625
GENE_8047,0.01
GENE_8048,0.352164
GENE_8049,0.393637
GENE_8050,0.144981
GENE_8051,0.15277
GENE_8052,0.204975
GENE_8053,0.1744
GENE_8054,0.272393
GENE_8055,0.055347
GENE_8056,0.138207
GENE_8057,0.40392
GENE_8058,0.157178
GENE_8059,0.374343
GENE_8060,0.285534
GENE_8061,0.069073
GENE_8062,0.313533
GENE_8063,0.238233
GENE_8064,0.204453
GENE_8066,0.274496
GENE_8067,0.297463
GENE_8068,0.320759
GENE_8069,0.367825
GENE_8070,0.290814
GENE_8071,0.112437
GENE_8072,0.202635
GENE_8073,0.544305
GENE_8074,0.322449
GENE_8075,0.486929
GENE_8076,0.389543
GENE_8077,0.27418
GENE_8078,0.280141
GENE_8079,0.246342
GENE_8080,0.07622
GENE_8081,0.251805
GENE_8082,0.371067
GENE_8084,0.190036
GENE_8085,0.291195
GENE_8086,0.335159
GENE_8087,0.159032
GENE_8088,0.20487
GENE_8091,0.148209
GENE_8092,0.167783
GENE_8093,0.121239
GENE_8094,0.159955
GENE_8095,0.391946
GENE_8096,0.158452
GENE_8097,0.262646
GENE_8098,0.199713
GENE_8099,0.367887
GENE_8100,0.381116
GENE_8101,0.336407
GENE_8103,0.280613
GENE_8104,0.226894
GENE_8105,0.130813
GENE_8108,0.444353
GENE_8109,0.174033
GENE_8110,0.316365
GENE_8111,0.355957
GENE_8112,0.194472
GENE_8113,0.353801
GENE_8114,0.326421
GENE_8115,0.422796
GENE_8116,0.203065
GENE_8117,0.121414
GENE_8118,0.199451
GENE_8119,0.270885
GENE_8120,0.255821
GENE_8121,0.210656
GENE_8122,0.05908
GENE_8123,0.297048
GENE_8124,0.447234
GENE_8125,0.296425
GENE_8126,0.310914
GENE_8127,0.307245
GENE_8128,0.289705
GENE_8129,0.343167
GENE_8130,0.289537
GENE_8131,0.218732
GENE_8132,0.170401
GENE_8133,0.225103
GENE_8134,0.281413
GENE_8135,0.218392
GENE_8136,0.281434
GENE_8137,0.293915
GENE_8138,0.333318
GENE_8139,0.378279
GENE_8141,0.257801
GENE_8142,0.119222
GENE_8143,0.36549
GENE_8145,0.254406
GENE_8146,0.066423
GENE_8147,0.388866
GENE_8148,0.264238
GENE_8149,0.288135
GENE_8150,0.386553
GENE_8151,0.186986
GENE_8152,0.307404
GENE_8153,0.239014
GENE_8154,0.231591
GENE_8155,0.172781
GENE_8156,0.41656
GENE_8157,0.21245
GENE_8158,0.319946
GENE_8159,0.062499
GENE_8160,0.367999
GENE_8161,0.355221
GENE_8162,0.259743
GENE_8163,0.227306
GENE_8164,0.29
GENE_8165,0.478879
GENE_8166,0.073676
GENE_8167,0.328203
GENE_8168,0.158838
GENE_8169,0.248008
GENE_8170,0.225212
GENE_8171,0.207168
GENE_8172,0.248953
GENE_8173,0.136583
GENE_8174,0.352918
GENE_8175,0.070586
GENE_8176,0.303976
GENE_8177,0.217346
GENE_8178,0.132908
GENE_8180,0.270238
GENE_8181,0.094305
GENE_8182,0.253971
GENE_8183,0.107712
GENE_8184,0.296127
GENE_8185,0.157564
GENE_8186,0.204901
GENE_8187,0.279395
GENE_8188,0.172746
GENE_8189,0.244204
GENE_8190,0.098617
GENE_8191,0.313088
GENE_8192,0.426491
GENE_8193,0.529221
GENE_8194,0.259117
GENE_8195,0.32882
GENE_8196,0.071937
GENE_8198,0.400273
GENE_8199,0.327623
GENE_8200,0.201607
GENE_8201,0.373718
GENE_8202,0.224552
GENE_8203,0.204197
GENE_8204,0.297533
GENE_8205,0.143665
GENE_8206,0.352162
GENE_8207,0.144401
GENE_8208,0.144995
GENE_8209,0.159031
GENE_8210,0.32595
GENE_8211,0.188322
GENE_8212,0.1152
GENE_8213,0.189432
GENE_8214,0.246796
GENE_8215,0.131903
GENE_8216,0.134832
GENE_8217,0.46113
GENE_8218,0.163943
GENE_8219,0.217696
GENE_8220,0.213276
GENE_8221,0.357864
GENE_8222,0.312135
GENE_8223,0.344814
GENE_8224,0.219405
GENE_8225,0.126352
GENE_8226,0.377444
GENE_8227,0.240466
GENE_8228,0.423032
GENE_8229,0.025441
GENE_8230,0.26954
GENE_8231,0.441861
GENE_8232,0.214674
GENE_8233,0.227451
GENE_8234,0.279551
GENE_8235,0.19412
GENE_8236,0.218793
GENE_8238,0.216218
GENE_8239,0.187258
GENE_8240,0.372886
GENE_8241,0.296108
GENE_8242,0.275063
GENE_8243,0.330857
GENE_8244,0.223564
GENE_8245,0.17258
GENE_8246,0.189738
GENE_8247,0.250178
GENE_8249,0.144079
GENE_8250,0.199974
GENE_8251,0.198388
GENE_8252,0.462456
GENE_8253,0.01
GENE_8254,0.232038
GENE_8255,0.422569
GENE_8256,0.262184
GENE_8257,0.325342
GENE_8258,0.259983
GENE_8259,0.183267
GENE_8260,0.025808
GENE_8261,0.270546
GENE_8262,0.172439
GENE_8263,0.169966
GENE_8264,0.200101
GENE_8265,0.424486
GENE_8266,0.490484
GENE_8267,0.271721
GENE_8268,0.203523
GENE_8269,0.132277
GENE_8270,0.296854
GENE_8272,0.428291
GENE_8273,0.225266
GENE_8274,0.0121
GENE_8275,0.317005
GENE_8276,0.34854
GENE_8277,0.091415
GENE_8278,0.267648
GENE_8279,0.295123
GENE_8280,0.242689
GENE_8281,0.170923
GENE_8282,0.351594
GENE_8283,0.209662
GENE_8284,0.101481
GENE_8285,0.045053
GENE_8286,0.376085
GENE_8287,0.311666
GENE_8288,0.258797
GENE_8289,0.205973
GENE_8290,0.1971
GENE_8291,0.142426
GENE_8292,0.206854
GENE_8293,0.037991
GENE_8295,0.176394
GENE_8296,0.218906
GENE_8297,0.310988
GENE_8298,0.246007
GENE_8299,0.329492
GENE_8300,0.384914
GENE_8301,0.355817
GENE_8302,0.297051
GENE_8303,0.251186
GENE_8304,0.151921
GENE_8305,0.323994
GENE_8306,0.417975
GENE_8307,0.284211
GENE_8308,0.441726
GENE_8309,0.097443
GENE_8310,0.134584
GENE_8311,0.33552
GENE_8312,0.276429
GENE_8313,0.381378
GENE_8314,0.248453
GENE_8315,0.163202
GENE_8316,0.228641
GENE_8317,0.096732
GENE_8318,0.137141
GENE_8319,0.347244
GENE_8320,0.487279
GENE_8321,0.2863
GENE_8322,0.077892
GENE_8323,0.21416
GENE_8324,0.1275
GENE_8325,0.367653
GENE_8326,0.191628
GENE_8327,0.141425
GENE_8329,0.25298
GENE_8330,0.185985
GENE_8331,0.398374
GENE_8332,0.176519
GENE_8333,0.110077
GENE_8334,0.034709
GENE_8335,0.246921
GENE_8336,0.193807
GENE_8337,0.10711
GENE_8338,0.368923
GENE_8339,0.316725
GENE_8340,0.247178
GENE_8341,0.386433
GENE_8342,0.466254
GENE_8343,0.167714
GENE_8344,0.146078
GENE_8345,0.331798
GENE_8346,0.289637
GENE_8347,0.266975
GENE_8348,0.16535
GENE_8349,0.310795
GENE_8351,0.17445
GENE_8352,0.239801
GENE_8353,0.394694
GENE_8354,0.333917
GENE_8355,0.092701
GENE_8356,0.144745
GENE_8357,0.34943
GENE_8358,0.275473
GENE_8359,0.237112
GENE_8360,0.199091
GENE_8361,0.298536
GENE_8362,0.16509
GENE_8363,0.280567
GENE_8364,0.176875
GENE_8365,0.160234
GENE_8366,0.186251
GENE_8367,0.212459
GENE_8368,0.245117
GENE_8369,0.273546
GENE_8370,0.01
GENE_8371,0.169235
GENE_8372,0.210843
GENE_8373,0.400506
GENE_8374,0.142
GENE_8375,0.26628
GENE_8376,0.399503
GENE_8377,0.118703
GENE_8378,0.289398
GENE_8379,0.169773
GENE_8380,0.199537
GENE_8381,0.169689
GENE_8382,0.176814
GENE_8383,0.522191
GENE_8384,0.484446
GENE_8385,0.360174
GENE_8386,0.299199
GENE_8387,0.089374
GENE_8388,0.289496
GENE_8389,0.357293
GENE_8390,0.16466
GENE_8391,0.346533
GENE_8392,0.320434
GENE_8393,0.435204
GENE_8394,0.208222
GENE_8395,0.140239
GENE_8396,0.213837
GENE_8397,0.393557
GENE_8398,0.067159
GENE_8399,0.043162
GENE_8400,0.25894
GENE_8401,0.205741
GENE_8402,0.250773
GENE_8403,0.344531
GENE_8404,0.194743
GENE_8405,0.062699
GENE_8406,0.454448
GENE_8407,0.150277
GENE_8408,0.144096
GENE_8409,0.360372
GENE_8410,0.211551
GENE_8411,0.243661
GENE_8412,0.298279
GENE_8413,0.358358
GENE_8414,0.216654
GENE_8415,0.401995
GENE_8416,0.03642
GENE_8417,0.475979
GENE_8418,0.166047
GENE_8419,0.387227
GENE_8420,0.264204
GENE_8421,0.182709
GENE_8422,0.316284
GENE_8423,0.339319
GENE_8424,0.314189
GENE_8425,0.14703
GENE_8426,0.201598
GENE_8427,0.249593
GENE_8428,0.245874
GENE_8429,0.324975
GENE_8430,0.04851
GENE_8431,0.283433
GENE_8432,0.221002
GENE_8433,0.16615
GENE_8434,0.175751
GENE_8435,0.228546
GENE_8437,0.01
GENE_8438,0.179871
GENE_8439,0.162419
GENE_8440,0.303278
GENE_8441,0.169447
GENE_8442,0.228489
GENE_8443,0.404228
GENE_8444,0.349435
GENE_8446,0.340227
GENE_8447,0.200013
GENE_8448,0.304303
GENE_8449,0.22661
GENE_8450,0.230391
GENE_8451,0.290969
GENE_8452,0.190301
GENE_8454,0.3993
GENE_8455,0.233987
GENE_8456,0.311836
GENE_8457,0.39556
GENE_8458,0.353165
GENE_8459,0.109108
GENE_8460,0.29449
GENE_8461,0.335072
GENE_8463,0.339186
GENE_8464,0.138671
GENE_8465,0.184296
GENE_8466,0.349456
GENE_8467,0.173824
GENE_8468,0.22003
GENE_8469,0.407588
GENE_8470,0.24522
GENE_8471,0.177323
GENE_8472,0.162238
GENE_8473,0.283272
GENE_8474,0.116685
GENE_8475,0.225266
GENE_8476,0.283323
GENE_8477,0.379915
GENE_8478,0.316755
GENE_8479,0.178593
GENE_8480,0.367842
GENE_8481,0.220048
GENE_8482,0.12643
GENE_8483,0.232796
GENE_8484,0.393817
GENE_8485,0.266524
GENE_8486,0.251252
GENE_8488,0.413721
GENE_8489,0.106865
GENE_8490,0.12144
GENE_8491,0.388415
GENE_8492,0.287265
GENE_8493,0.266649
GENE_8494,0.404274
GENE_8495,0.274348
GENE_8497,0.209584
GENE_8498,0.250179
GENE_8499,0.261771
GENE_8500,0.082824
GENE_8501,0.521033
GENE_8502,0.301987
GENE_8503,0.271001
GENE_8504,0.311516
GENE_8505,0.320941
GENE_8506,0.235945
GENE_8507,0.186876
GENE_8508,0.309945
GENE_8509,0.288571
GENE_8510,0.169011
GENE_8511,0.391904
GENE_8512,0.279335
GENE_8513,0.322982
GENE_8514,0.389192
GENE_8515,0.252189
GENE_8516,0.281695
GENE_8517,0.331003
GENE_8518,0.177514
GENE_8519,0.255405
GENE_8520,0.262555
GENE_8521,0.154394
GENE_8522,0.481764
GENE_8523,0.109271
GENE_8524,0.12019
GENE_8525,0.381423
GENE_8526,0.321327
GENE_8527,0.147404
GENE_8528,0.310729
GENE_8529,0.396785
GENE_8532,0.246974
GENE_8533,0.509882
GENE_8534,0.077594
GENE_8535,0.319382
GENE_8536,0.366653
GENE_8537,0.339134
GENE_8538,0.229564
GENE_8539,0.220956
GENE_8541,0.294415
GENE_8542,0.331575
GENE_8543,0.310247
GENE_8544,0.354006
GENE_8545,0.148113
GENE_8546,0.227223
GENE_8547,0.155998
GENE_8548,0.211389
GENE_8550,0.351522
GENE_8551,0.260798
GENE_8552,0.510686
GENE_8562,0.269341
GENE_8564,0.405969
GENE_8568,0.260618
GENE_8569,0.186219
GENE_8570,0.244216
GENE_8571,0.362779
GENE_8572,0.411397
GENE_8573,0.170654
GENE_8575,0.157492
GENE_8576,0.20498
GENE_8577,0.257386
GENE_8578,0.369359
GENE_8579,0.115951
GENE_8581,0.218017
GENE_8582,0.264431
GENE_8583,0.066629
GENE_8584,0.16664
GENE_8585,0.182011
GENE_8586,0.170403
GENE_8587,0.269189
GENE_8588,0.233944
GENE_8589,0.194471
GENE_8590,0.292796
GENE_8591,0.422307
GENE_8592,0.413926
GENE_8593,0.057723
GENE_8594,0.307707
GENE_8595,0.232198
GENE_8596,0.265516
GENE_8597,0.210172
GENE_8598,0.261759
GENE_8599,0.265141
GENE_8601,0.192105
GENE_8602,0.160363
GENE_8603,0.20513
GENE_8604,0.273426
GENE_8605,0.3099
GENE_8606,0.335335
GENE_8607,0.200581
GENE_8608,0.278384
GENE_8609,0.34625
GENE_8610,0.366559
GENE_8611,0.244117
GENE_8612,0.227907
GENE_8613,0.269112
GENE_8614,0.135029
GENE_8615,0.230639
GENE_8616,0.324459
GENE_8617,0.314195
GENE_8618,0.222973
GENE_8619,0.271772
GENE_8620,0.167535
GENE_8621,0.320349
GENE_8622,0.242218
GENE_8623,0.222405
GENE_8624,0.213828
GENE_8625,0.243711
GENE_8626,0.205212
GENE_8628,0.465814
GENE_8629,0.210472
GENE_8630,0.409296
GENE_8631,0.396521
GENE_8632,0.160846
GENE_8633,0.25697
GENE_8634,0.184934
GENE_8635,0.217335
GENE_8636,0.450243
GENE_8637,0.219243
GENE_8638,0.286023
GENE_8639,0.304132
GENE_8640,0.149937
GENE_8641,0.16449
GENE_8642,0.129398
GENE_8643,0.161403
GENE_8644,0.01
GENE_8645,0.304458
GENE_8646,0.455419
GENE_8647,0.264782
GENE_8648,0.108373
GENE_8649,0.185722
GENE_8651,0.204112
GENE_8652,0.148242
GENE_8653,0.336018
GENE_8654,0.331026
GENE_8655,0.134455
GENE_8656,0.322508
GENE_8657,0.402681
GENE_8658,0.440256
GENE_8659,0.536521
GENE_8660,0.159801
GENE_8661,0.532422
GENE_8662,0.214579
GENE_8663,0.340753
GENE_8664,0.282707
GENE_8665,0.191794
GENE_8667,0.439904
GENE_8668,0.117992
GENE_8669,0.226125
GENE_8670,0.378558
GENE_8671,0.394294
GENE_8672,0.26416
GENE_8673,0.297526
GENE_8674,0.367066
GENE_8675,0.084478
GENE_8676,0.308452
GENE_8677,0.223186
GENE_8678,0.266664
GENE_8679,0.355995
GENE_8680,0.130581
GENE_8681,0.148736
GENE_8682,0.056457
GENE_8683,0.195084
GENE_8684,0.383043
GENE_8685,0.237941
GENE_8686,0.115988
GENE_8687,0.201432
GENE_8688,0.101214
GENE_8689,0.137481
GENE_8690,0.288882
GENE_8691,0.132613
GENE_8692,0.361263
GENE_8693,0.242888
GENE_8694,0.258559
GENE_8695,0.222163
GENE_8696,0.327285
GENE_8697,0.478316
GENE_8698,0.283505
GENE_8699,0.306479
GENE_8700,0.228791
GENE_8701,0.30422
GENE_8702,0.216212
GENE_8703,0.250223
GENE_8704,0.372536
GENE_8705,0.204278
GENE_8709,0.181089
GENE_8710,0.296769
GENE_8713,0.381061
GENE_8714,0.51711
GENE_8719,0.124343
GENE_8720,0.37892
GENE_8721,0.218184
GENE_8726,0.310073
GENE_8727,0.159378
GENE_8729,0.264198
GENE_8730,0.281372
GENE_8731,0.10154
GENE_8735,0.310827
GENE_8742,0.384594
GENE_8744,0.232535
GENE_8745,0.386017
GENE_8747,0.231031
GENE_8748,0.334958
GENE_8749,0.028143
GENE_8750,0.491878
GENE_8751,0.399546
GENE_8752,0.221537
GENE_8753,0.052791
GENE_8754,0.278803
GENE_8755,0.105607
GENE_8758,0.294485
GENE_8759,0.291157
GENE_8760,0.15586
GENE_8761,0.362097
GENE_8762,0.330557
GENE_8763,0.347582
GENE_8764,0.250886
GENE_8765,0.108448
GENE_8766,0.347787
GENE_8767,0.222963
GENE_8768,0.111022
GENE_8769,0.385204
GENE_8770,0.459941
GENE_8771,0.245875
GENE_8773,0.465912
GENE_8774,0.259131
GENE_8775,0.211954
GENE_8776,0.186954
GENE_8777,0.413708
GENE_8778,0.171986
GENE_8780,0.323527
GENE_8781,0.194084
GENE_8782,0.203969
GENE_8783,0.353025
GENE_8784,0.211996
GENE_8785,0.20952
GENE_8786,0.36328
GENE_8787,0.40974
GENE_8788,0.314469
GENE_8789,0.184523
GENE_8790,0.198939
GENE_8791,0.257992
GENE_8792,0.282093
GENE_8793,0.151213
GENE_8794,0.322304
GENE_8795,0.258551
GENE_8796,0.078429
GENE_8797,0.157107
GENE_8799,0.199587
GENE_8800,0.242714
GENE_8801,0.438928
GENE_8802,0.273817
GENE_8805,0.165923
GENE_8808,0.272063
GENE_8809,0.214791
GENE_8810,0.282476
GENE_8812,0.308057
GENE_8813,0.370923
GENE_8814,0.247571
GENE_8815,0.413896
GENE_8816,0.340802
GENE_8817,0.179256
GENE_8818,0.470986
GENE_8819,0.282699
GENE_8820,0.166488
GENE_8821,0.415291
GENE_8822,0.457778
GENE_8823,0.246697
GENE_8824,0.199635
GENE_8825,0.232763
GENE_8826,0.321473
GENE_8827,0.377786
GENE_8828,0.307049
GENE_8829,0.260172
GENE_8831,0.399801
GENE_8832,0.218716
GENE_8834,0.353092
GENE_8835,0.221194
GENE_8836,0.293102
GENE_8837,0.238644
GENE_8839,0.244415
GENE_8841,0.212261
GENE_8842,0.384485
GENE_8843,0.176707
GENE_8844,0.175977
GENE_8845,0.462099
GENE_8846,0.347785
GENE_8848,0.011489
GENE_8849,0.193474
GENE_8850,0.068801
GENE_8851,0.154931
GENE_8852,0.01
GENE_8853,0.236301
GENE_8854,0.135806
GENE_8855,0.255991
GENE_8856,0.087488
GENE_8857,0.258291
GENE_8858,0.208508
GENE_8859,0.400195
GENE_8861,0.391136
GENE_8862,0.328535
GENE_8863,0.217339
GENE_8864,0.448538
GENE_8865,0.094696
GENE_8866,0.109644
GENE_8867,0.241622
GENE_8868,0.475404
GENE_8869,0.379766
GENE_8870,0.231675
GENE_8871,0.105809
