gene,score
CG11201,0.192315
CG11203,0.242002
CG11206,0.35513
CG1121,0.207406
CG11219,0.510417
CG11221,0.424571
CG11227,0.393218
CG11231,0.201115
CG11233,0.262159
CG11236,0.252591
CG11237,0.315341
CG11238,0.222396
CG11242,0.3202
CG11245,0.241125
CG11247,0.199121
CG11248,0.161154
CG11249,0.19635
CG11251,0.357693
CG11253,0.266987
CG11254,0.261237
CG11257,0.24856
CG1126,0.138782
CG11261,0.483209
CG11284,0.24291
CG1129,0.192735
CG11291,0.012913
CG11295,0.128057
CG11298,0.211055
CG11299,0.217397
CG11305,0.245462
CG11308,0.13845
CG1131,0.242912
CG11312,0.301565
CG11320,0.425805
CG11321,0.282601
CG11322,0.249776
CG11323,0.288103
CG11324,0.192928
CG11329,0.20048
CG11330,0.303575
CG11334,0.171948
CG11339,0.186924
CG11342,0.236399
CG11360,0.334586
CG11369,0.237085
CG1137,0.205471
CG11371,0.141848
CG33222,0.497255
CG11386,0.53089
CG11391,0.444817
CG32859,0.542313
CG11396,0.156688
CG11398,0.22673
CG11399,0.206953
CG11405,0.284261
CG11406,0.219329
CG32812,0.30848
CG33232,0.306786
CG11412,0.206705
CG11414,0.270481
CG11417,0.050751
CG11418,0.203415
CG11419,0.213805
CG11420,0.267076
CG11423,0.53349
CG11427,0.421194
CG32627,0.319976
CG11444,0.33224
CG11447,0.119183
CG11448,0.192753
CG11449,0.442832
CG11451,0.498911
CG11454,0.323495
CG11456,0.390551
CG11474,0.261346
CG11488,0.305035
CG1149,0.547502
CG11490,0.337944
CG11498,0.221717
CG11504,0.31213
CG11508,0.01
CG11513,0.289987
CG11522,0.226823
CG11523,0.246028
CG11526,0.253455
CG11533,0.096497
CG11534,0.320593
CG11539,0.552729
CG11546,0.124379
CG32593,0.272972
CG11555,0.416156
CG11556,0.361771
CG11560,0.21707
CG11570,0.570755
CG33531,0.655516
CG11574,0.361776
CG11585,0.348453
CG11586,0.429238
CG11593,0.196789
CG11597,0.231589
CG11598,0.509179
CG11600,0.023641
CG11604,0.211268
CG1162,0.155355
CG11620,0.364405
CG11621,0.179453
CG11622,0.085982
CG11626,0.408975
CG11634,0.207034
CG11635,0.362263
CG30365,0.196621
CG11638,0.376595
CG11652,0.353725
CG11654,0.376642
CG11656,0.103994
CG11658,0.153534
CG11659,0.414371
CG6300,0.292336
CG11663,0.27415
CG33975,0.35381
CG11678,0.205389
CG33208,0.888026
CG11693,0.217006
CG11695,0.233915
CG11696,0.244664
CG11710,0.280057
CG11711,0.253551
CG3800,0.231799
CG11718,0.284432
CG11719,0.313286
CG11723,0.36247
CG11738,0.310088
CG11752,0.277027
CG11757,0.30058
CG11759,0.257983
CG11762,0.178649
CG11765,0.152202
CG33719,0.774945
CG33720,0.759716
CG11776,0.150156
CG11788,0.200663
CG11793,0.476328
CG11796,0.251933
CG11802,0.366913
CG11804,0.143575
CG11807,0.136034
CG11808,0.151613
CG11814,0.199831
CG11819,0.12413
CG11820,0.366099
CG11828,0.421848
CG11836,0.443574
CG11837,0.205655
CG11838,0.267127
CG11839,0.481022
CG11844,0.286808
CG11847,0.414062
CG11848,0.215748
CG11856,0.36586
CG11858,0.315006
CG11859,0.225155
CG11861,0.3221
CG11866,0.231981
CG11870,0.272355
CG11872,0.185099
CG11873,0.186278
CG11875,0.30237
CG11877,0.289476
CG11878,0.301592
CG11881,0.27533
CG11882,0.324217
CG11883,0.258539
CG11885,0.211675
CG11886,0.308699
CG11888,0.232465
CG11892,0.133948
CG11893,0.261527
CG11896,0.230713
CG11899,0.108426
CG11901,0.161134
CG11902,0.0988
CG11906,0.190015
CG11913,0.267839
CG11920,0.212211
CG11926,0.346894
CG11927,0.135156
CG11929,0.404464
CG1193,0.206896
CG33095,0.177899
CG11940,0.136296
CG11941,0.3351
CG11943,0.329923
CG11963,0.423523
CG11966,0.158106
CG11967,0.231247
CG11968,0.287528
CG11971,0.115812
CG11977,0.294926
CG11980,0.313481
CG11981,0.377187
CG11982,0.327798
CG11983,0.359164
CG11984,0.41635
CG11986,0.187756
CG11989,0.163188
CG11994,0.352447
CG1200,0.167106
CG12000,0.190024
CG12001,0.212599
CG12007,0.326591
CG12015,0.188252
CG12020,0.270657
CG12021,0.223026
CG12024,0.412148
CG12030,0.144688
CG12042,0.195553
CG12050,0.116286
CG12055,0.351291
CG12058,0.338393
CG12068,0.552624
CG12071,0.234556
CG12076,0.213409
CG12081,0.284853
CG12084,0.273538
CG12085,0.405368
CG12090,0.076747
CG12094,0.254037
CG12096,0.420275
CG12099,0.137316
CG1210,0.192267
CG12101,0.443634
CG12104,0.340605
CG12105,0.227107
CG12106,0.194542
CG12109,0.124315
CG33966,0.293854
CG12110,0.309323
CG12113,0.161303
CG12114,0.243504
CG12117,0.188427
CG12119,0.221862
CG1212,0.138376
CG12123,0.266214
CG12124,0.323132
CG12126,0.199708
CG12129,0.109158
CG12132,0.501242
CG12133,0.456818
CG12134,0.473654
CG12135,0.236249
CG12147,0.424107
CG12149,0.414582
CG12151,0.173574
CG32721,0.218609
CG12155,0.1835
CG12156,0.257348
CG1216,0.201725
CG12161,0.208471
CG12162,0.291583
CG12165,0.213611
CG12169,0.255606
CG12170,0.237076
CG12171,0.331322
CG12173,0.3056
CG12175,0.434385
CG12177,0.245461
CG12179,0.536513
CG1218,0.45375
CG12182,0.358444
CG12186,0.270764
CG12187,0.354327
CG12190,0.134805
CG12192,0.319602
CG12200,0.343351
CG12203,0.187625
CG12204,0.255148
CG12207,0.320318
CG32533,0.500484
CG12214,0.230657
CG12217,0.225136
CG12218,0.16299
CG12219,0.452106
CG12224,0.10669
CG12225,0.041875
CG12227,0.198399
CG5357,0.504487
CG12229,0.299303
CG12231,0.181476
CG12232,0.172291
CG12234,0.14469
CG12235,0.161125
CG12236,0.261157
CG12238,0.488572
CG12239,0.362266
CG12244,0.054841
CG1225,0.31614
CG12252,0.143303
CG12253,0.113111
CG12254,0.200966
CG12259,0.274866
CG12261,0.202969
CG12264,0.543969
CG1227,0.296707
CG12272,0.402363
CG12275,0.288531
CG1228,0.264281
CG12289,0.238997
CG12301,0.502943
CG12304,0.231399
CG12306,0.307996
CG12307,0.31861
CG1231,0.199948
CG12316,0.211832
CG12321,0.081683
CG12323,0.387151
CG12325,0.300916
CG1233,0.407476
CG12333,0.287342
CG12334,0.157461
CG1234,0.307047
CG12342,0.284361
CG12343,0.258001
CG12345,0.320384
CG12346,0.325654
CG12347,0.18437
CG12352,0.182287
CG12359,0.217419
CG12360,0.489359
CG12362,0.267813
CG12363,0.234836
CG12721,0.161102
CG12659,0.405705
CG12740,0.351078
CG12756,0.449345
CG12895,0.244075
CG12975,0.406444
CG32556,0.274848
CG32791,0.621092
CG13072,0.561687
CG13164,0.152265
CG1320,0.485975
CG13298,0.254129
CG13339,0.430238
CG10890,0.719116
CG13399,0.400077
CG13434,0.342657
CG13551,0.206675
CG13630,0.455921
CG13779,0.455459
CG13949,0.152089
CG13993,0.470544
CG13994,0.403869
CG14022,0.542205
CG14207,0.29326
CG14210,0.567014
CG14216,0.109812
CG14222,0.443878
CG14229,0.226761
CG14271,0.363343
CG14341,0.486364
CG14414,0.336851
CG14457,0.27142
CG14545,0.069615
CG33323,0.357172
CG32810,0.122202
CG14812,0.148676
CG1488,0.312575
CG14881,0.2127
CG14898,0.630659
CG1490,0.365328
CG14977,0.218077
CG15064,0.29809
CG13588,0.097388
CG13902,0.362152
CG14017,0.119325
CG12767,0.249674
CG12785,0.284477
CG12946,0.268342
CG13398,0.199228
CG13455,0.383554
CG13955,0.416812
CG13957,0.428308
CG14098,0.201144
CG14864,0.319009
CG14891,0.35852
CG14965,0.249273
CG12744,0.130725
CG13599,0.418276
CG14657,0.178776
CG14906,0.185904
CG12729,0.271246
CG13694,0.368769
CG12637,0.265747
CG12684,0.351753
CG12698,0.331192
CG12782,0.01
CG12851,0.172749
CG12868,0.134373
CG12992,0.307007
CG13070,0.137945
CG13079,0.148146
CG13097,0.262407
CG13123,0.105843
CG13142,0.29313
CG13385,0.327908
CG1347,0.306242
CG13477,0.218336
CG13686,0.259307
CG13771,0.273733
CG13775,0.318222
CG13897,0.314598
CG13962,0.240048
CG14085,0.194492
CG14109,0.104496
CG14128,0.372232
CG14154,0.274488
CG14296,0.337305
CG14317,0.172827
CG1440,0.343844
CG14518,0.17909
CG14551,0.238968
CG1463,0.4051
CG1474,0.226956
CG14838,0.430138
CG14894,0.421231
CG14943,0.175255
CG14990,0.277122
CG15025,0.320511
CG15027,0.450931
CG15042,0.094734
CG15073,0.259187
CG12770,0.210172
CG12818,0.595277
CG12848,0.186411
CG13530,0.274227
CG32604,0.418271
CG14130,0.280469
CG14400,0.341065
CG14616,0.176391
CG14853,0.407997
CG14904,0.180505
CG12367,0.208701
CG12373,0.253512
CG12377,0.405253
CG12378,0.238562
CG4755,0.501369
CG1239,0.303399
CG12393,0.335503
CG12395,0.25819
CG12396,0.244333
CG1240,0.243133
CG12402,0.177999
CG12403,0.396231
CG12405,0.570302
CG12896,0.401601
CG12408,0.429076
CG1241,0.235725
CG12413,0.360531
CG12419,0.37106
CG12424,0.425089
CG12428,0.357246
CG12432,0.204208
CG12433,0.372605
CG12437,0.256552
CG1244,0.494242
CG12441,0.254518
CG12443,0.36084
CG12448,0.159771
CG12452,0.233549
CG12477,0.279444
CG12481,0.279457
CG12489,0.402284
CG1249,0.041355
CG12493,0.52151
CG12496,0.203523
CG33950,0.447494
CG12499,0.195666
CG1250,0.072983
CG12512,0.25523
CG32541,0.464303
CG9924,0.422318
CG12538,0.08088
CG12539,0.256713
CG32732,0.492524
CG12548,0.044401
CG12564,0.265153
CG1257,0.303875
CG1258,0.266648
CG12581,0.563771
CG12585,0.3371
CG12590,0.346266
CG12591,0.15766
CG12592,0.384768
CG12819,0.364183
CG33967,0.450486
CG12605,0.227319
CG9123,0.490243
CG12620,0.314132
CG12623,0.156493
CG12625,0.188514
CG1263,0.412419
CG12630,0.472407
CG32694,0.565177
CG12640,0.274582
CG12641,0.323654
CG12645,0.340525
CG32700,0.300448
CG12660,0.158122
CG12661,0.086181
CG12662,0.248659
CG12672,0.194439
CG12674,0.29171
CG12678,0.185136
CG12680,0.41119
CG12681,0.327964
CG12682,0.327324
CG12689,0.215116
CG12691,0.132032
CG12692,0.171732
CG12693,0.328075
CG12700,0.533184
CG12701,0.218604
CG12702,0.255977
CG12713,0.04979
CG12717,0.258178
CG12725,0.408962
CG32635,0.332953
CG12728,0.56567
CG12732,0.373641
CG12734,0.431805
CG12736,0.100442
CG12737,0.121488
CG12743,0.091355
CG12749,0.24334
CG12750,0.436985
CG12752,0.46585
CG12758,0.335487
CG12759,0.250546
CG12765,0.370577
CG12768,0.186598
CG12769,0.181745
CG12772,0.090786
CG12775,0.265571
CG12780,0.230664
CG12792,0.25967
CG12795,0.314917
CG12797,0.101483
CG12799,0.196658
CG12802,0.140736
CG12809,0.305328
CG12812,0.219054
CG12816,0.213807
CG12821,0.128571
CG12822,0.113692
CG12831,0.202747
CG12833,0.247983
CG12835,0.251437
CG12836,0.306251
CG12854,0.3961
CG12856,0.257911
CG12857,0.3836
CG12860,0.434344
CG12861,0.330326
CG12872,0.256987
CG12876,0.117148
CG12877,0.381233
CG12878,0.14542
CG12883,0.241848
CG12885,0.495087
CG12892,0.225281
CG12897,0.106888
CG12898,0.271021
CG12909,0.187339
CG1291,0.023594
CG12912,0.320759
CG12917,0.103507
CG12921,0.363945
CG12923,0.150661
CG12924,0.317726
CG12926,0.22829
CG12927,0.232626
CG12928,0.094357
CG12932,0.191627
CG12933,0.454326
CG12936,0.285032
CG12938,0.432564
CG1294,0.243038
CG12942,0.296295
CG12947,0.309318
CG12948,0.380299
CG12954,0.224128
CG12970,0.330038
CG12972,0.216112
CG12976,0.116195
CG33286,0.489058
CG12984,0.199274
CG12985,0.336416
CG12993,0.332762
CG12996,0.196773
CG13005,0.198209
CG32572,0.481678
CG13008,0.538672
CG13010,0.186281
CG13022,0.330137
CG13025,0.295315
CG1303,0.508917
CG13030,0.316408
CG13037,0.437297
CG13039,0.184293
CG13046,0.187063
CG13055,0.313511
CG13059,0.399492
CG13074,0.312788
CG1308,0.220994
CG13085,0.481986
CG13087,0.188097
CG13088,0.440817
CG13090,0.205148
CG13096,0.244879
CG13108,0.170143
CG13110,0.281163
CG13111,0.149619
CG13117,0.072535
CG13125,0.231971
CG13126,0.117287
CG13127,0.186412
CG13128,0.270709
CG13131,0.230719
CG13133,0.272277
CG13137,0.155171
CG13139,0.173595
CG1314,0.30417
CG13144,0.115191
CG13148,0.198427
CG13151,0.350782
CG1316,0.261256
CG13162,0.365414
CG13163,0.232269
CG13165,0.411249
CG13167,0.251792
CG13168,0.243266
CG13171,0.187877
CG13175,0.612933
CG33964,0.672047
CG13176,0.395365
CG13178,0.297833
CG13183,0.135884
CG13185,0.313161
CG13186,0.161145
CG13188,0.4491
CG1319,0.177872
CG13190,0.197992
CG13192,0.149957
CG13193,0.237131
CG13203,0.258208
CG13204,0.340634
CG13213,0.25972
CG13221,0.260293
CG13243,0.24637
CG13247,0.339609
CG13251,0.273295
CG13263,0.112247
CG13277,0.340365
CG33993,0.400888
CG13293,0.398778
CG13295,0.36663
CG13296,0.027659
CG13319,0.300205
CG13320,0.384237
CG13321,0.345686
CG13322,0.165397
CG13326,0.084931
CG13330,0.520644
CG13332,0.190601
CG13337,0.270935
CG13343,0.141435
CG13344,0.371277
CG13345,0.33851
CG13349,0.271152
CG13359,0.063745
CG13360,0.270477
CG13361,0.282142
CG13362,0.212566
CG13363,0.203273
CG13367,0.210564
CG13369,0.208623
CG18273,0.286131
CG13373,0.287709
CG13379,0.258271
CG1338,0.253763
CG13383,0.460723
CG17291,0.651867
CG13389,0.135086
CG13390,0.138349
CG13391,0.249098
CG13394,0.466349
CG1340,0.310127
CG13401,0.252939
CG13407,0.311246
CG1341,0.215816
CG13415,0.30817
CG13423,0.32227
CG13436,0.254188
CG1344,0.210674
CG33209,0.467136
CG13449,0.305537
CG1345,0.16731
CG13454,0.284376
CG13457,0.207136
CG13458,0.286218
CG13467,0.224161
CG13471,0.231884
CG13472,0.404622
CG13473,0.312268
CG13474,0.364824
CG13478,0.285992
CG13481,0.214623
CG13482,0.176291
CG13484,0.390354
CG13489,0.403851
CG1349,0.222767
CG13493,0.291526
CG13501,0.234728
CG13502,0.288848
CG13503,0.377479
CG13512,0.261792
CG13526,0.27364
CG13527,0.332565
CG13531,0.34449
CG13539,0.242595
CG1354,0.099781
CG13540,0.33723
CG13541,0.364075
CG13544,0.304726
CG13549,0.286471
CG13550,0.273804
CG13556,0.379107
CG13558,0.162551
CG13562,0.523611
CG13563,0.330502
CG13570,0.077597
CG13577,0.264238
CG13578,0.302232
CG13580,0.386011
CG13581,0.120171
CG13589,0.2578
CG13591,0.347157
CG13597,0.149789
CG13598,0.241648
CG1360,0.189902
CG13602,0.210428
CG13604,0.247492
CG13609,0.193792
CG13614,0.297442
CG13615,0.39598
CG13617,0.129393
CG1362,0.318741
CG13620,0.187552
CG13622,0.281434
CG13623,0.23087
CG13624,0.304207
CG13625,0.292829
CG13645,0.2502
CG13652,0.280752
CG13656,0.319645
CG13659,0.215362
CG13662,0.430435
CG13664,0.20092
CG13681,0.439783
CG13685,0.173403
CG13688,0.315932
CG13690,0.139686
CG13691,0.274813
CG13692,0.211105
CG13693,0.416334
CG13700,0.322864
CG13708,0.213401
CG13711,0.322335
CG13712,0.262438
CG13716,0.129478
CG13717,0.321603
CG13728,0.159557
CG13733,0.309577
CG13745,0.122072
CG13759,0.251267
CG13760,0.219723
CG13761,0.22361
CG13766,0.195451
CG13773,0.339724
CG13777,0.224401
CG13778,0.252842
CG13791,0.088711
CG13792,0.062182
CG13800,0.358844
CG13807,0.381574
CG13809,0.146404
CG1381,0.298583
CG13811,0.291563
CG13813,0.307668
CG13814,0.292321
CG13826,0.230546
CG33193,0.278938
CG13835,0.254903
CG13836,0.273872
CG13840,0.267663
CG13842,0.34322
CG13843,0.145761
CG13845,0.439593
CG13849,0.211112
CG13852,0.135852
CG13855,0.248723
CG13859,0.650445
CG13860,0.243295
CG13867,0.42862
CG13868,0.285267
CG13869,0.464656
CG13870,0.248064
CG13872,0.155262
CG13875,0.297522
CG13876,0.01
CG13880,0.142353
CG13881,0.195564
CG13882,0.211347
CG13886,0.349627
CG13889,0.215112
CG13890,0.388105
CG13891,0.15027
CG13892,0.246818
CG13893,0.257294
CG13894,0.177178
CG13895,0.428795
CG13896,0.168562
CG13898,0.232257
CG13901,0.126602
CG13908,0.488353
CG1391,0.192394
CG13913,0.242316
CG13914,0.45461
CG13917,0.229421
CG13922,0.308694
CG13924,0.189157
CG13925,0.261795
CG13928,0.244872
CG13929,0.32436
CG13930,0.286624
CG13933,0.317678
CG1394,0.370887
CG13942,0.224222
CG1395,0.288443
CG13950,0.249187
CG13954,0.074085
CG13956,0.388956
CG13958,0.123357
CG13964,0.152393
CG13966,0.266035
CG13972,0.161017
CG13980,0.298497
CG13989,0.349939
CG1399,0.209572
CG13991,0.275503
CG13996,0.186451
CG14005,0.203553
CG1401,0.172758
CG14011,0.106264
CG14013,0.238742
CG14014,0.260456
CG1403,0.011168
CG14030,0.313575
CG14034,0.01
CG14035,0.124577
CG14039,0.233715
CG1404,0.248406
CG14041,0.411329
CG14043,0.317749
CG14044,0.246293
CG14045,0.310588
CG14050,0.40919
CG14054,0.281867
CG1406,0.36996
CG14060,0.291518
CG14061,0.345515
CG14062,0.114898
CG14065,0.169572
CG14066,0.339484
CG14071,0.371019
CG14073,0.295604
CG14074,0.176009
CG14080,0.278838
CG14087,0.391532
CG14100,0.240868
CG14101,0.20475
CG14102,0.291176
CG14104,0.346104
CG14105,0.278478
CG14106,0.212806
CG14111,0.355829
CG14112,0.436925
CG14116,0.362164
CG14117,0.188782
CG14119,0.174484
CG14121,0.307987
CG14122,0.230499
CG14126,0.315807
CG14127,0.128911
CG14137,0.220042
CG14141,0.294689
CG14142,0.259038
CG14145,0.309195
CG14149,0.252844
CG1416,0.331443
CG14165,0.241702
CG14168,0.241643
CG14174,0.167719
CG14177,0.234164
CG14183,0.403656
CG14185,0.090526
CG14190,0.289036
CG14193,0.404129
CG1420,0.2155
CG14200,0.327049
CG14206,0.445959
CG1421,0.334829
CG14212,0.098812
CG14213,0.545881
CG14215,0.31086
CG14217,0.453101
CG1422,0.178905
CG14220,0.254065
CG14221,0.246584
CG14224,0.252322
CG14230,0.645699
CG14231,0.208685
CG14232,0.28586
CG14233,0.154909
CG1424,0.3809
CG14248,0.096905
CG14251,0.075905
CG14252,0.14986
CG14260,0.507283
CG14262,0.266841
CG14264,0.126043
CG1427,0.090265
CG14270,0.291498
CG14273,0.422971
CG14282,0.359791
CG14285,0.250395
CG14286,0.266626
CG14294,0.127304
CG14297,0.247241
CG14299,0.200335
CG1430,0.13999
CG14303,0.265505
CG14305,0.3137
CG14314,0.133391
CG14316,0.308789
CG14318,0.402782
CG14325,0.29704
CG1433,0.257285
CG14333,0.470058
CG14339,0.164198
CG14346,0.279603
CG14352,0.095415
CG14353,0.35166
CG14355,0.539297
CG14357,0.320723
CG14358,0.14928
CG14363,0.068799
CG14365,0.161492
CG14366,0.226329
CG14367,0.116116
CG14383,0.264284
CG14384,0.320628
CG14387,0.337079
CG14391,0.412693
CG14395,0.223869
CG14402,0.235392
CG14407,0.406207
CG14408,0.290012
CG14410,0.295371
CG14411,0.311839
CG1442,0.244866
CG14426,0.154789
CG14427,0.275976
CG14434,0.174117
CG14435,0.307618
CG14437,0.276988
CG14438,0.140843
CG14440,0.497941
CG14442,0.365676
CG14443,0.016059
CG14444,0.382388
CG14445,0.348842
CG14448,0.288367
CG14451,0.338912
CG33768,0.461672
CG14459,0.443518
CG14470,0.200365
CG14471,0.334149
CG14472,0.24613
CG14478,0.505979
CG14479,0.372817
CG6501,0.42584
CG14480,0.384949
CG14489,0.442587
CG14490,0.083173
CG14491,0.380384
CG14492,0.328458
CG33996,0.347423
CG14496,0.154503
CG14497,0.260799
CG14505,0.303531
CG14506,0.15262
CG14512,0.473195
CG14507,0.402053
CG14514,0.512367
CG14519,0.303231
CG14526,0.283041
CG1453,0.18742
CG14534,0.408266
CG14535,0.354669
CG14540,0.550622
CG14541,0.288422
CG14542,0.424933
CG14544,0.260878
CG14549,0.279917
CG1455,0.622719
CG14556,0.144428
CG14561,0.206915
CG14562,0.178651
CG14574,0.185395
CG14590,0.371502
CG14608,0.254883
CG14609,0.30809
CG1461,0.467547
CG14610,0.208524
CG14614,0.296108
CG14615,0.29089
CG14617,0.161138
CG14618,0.207273
CG14620,0.120836
CG14622,0.260276
CG14628,0.313147
CG14630,0.316889
CG33082,0.353824
CG14633,0.142654
CG14635,0.354664
CG14641,0.250392
CG14644,0.343575
CG14647,0.088541
CG14648,0.065696
CG14651,0.298583
CG14654,0.314712
CG14656,0.404605
CG14658,0.350627
CG14660,0.093471
CG14667,0.228867
CG14668,0.422427
CG14670,0.172057
CG14671,0.185617
CG14673,0.36788
CG14674,0.274055
CG14677,0.348985
CG14680,0.096629
CG14684,0.209416
CG14685,0.220955
CG14687,0.344754
CG14688,0.256247
CG14692,0.571629
CG14693,0.160283
CG14695,0.275939
CG14696,0.202948
CG14698,0.323062
CG14708,0.108287
CG14710,0.282
CG14711,0.498479
CG6808,0.51061
CG14712,0.296101
CG14714,0.094319
CG14717,0.376811
CG14718,0.279552
CG14719,0.240141
CG14720,0.068833
CG14721,0.481582
CG14722,0.403833
CG14735,0.251309
CG14739,0.199556
CG14740,0.185486
CG14747,0.102463
CG14749,0.100698
CG1475,0.331305
CG14750,0.265851
CG14754,0.154654
CG14755,0.311208
CG14759,0.01
CG32813,0.336313
CG14772,0.176436
CG14781,0.112509
CG14785,0.261989
CG14788,0.245449
CG14791,0.29006
CG14792,0.267254
CG1480,0.045591
CG14801,0.346296
CG14803,0.367774
CG14804,0.303413
CG14805,0.309304
CG14811,0.503293
CG14813,0.456745
CG14814,0.172457
CG14821,0.414839
CG14825,0.313818
CG14827,0.23547
CG14829,0.191441
CG1483,0.283517
CG14835,0.103034
CG14837,0.230419
CG14839,0.472694
CG14846,0.218962
CG14854,0.413631
CG1486,0.27976
CG14860,0.163622
CG14861,0.182783
CG14866,0.145489
CG14868,0.092503
CG1487,0.255392
CG14870,0.285128
CG33207,0.383732
CG14876,0.286641
CG14882,0.12984
CG14885,0.072594
CG14886,0.395115
CG14887,0.444892
CG14889,0.084409
CG1489,0.438133
CG14893,0.202737
CG14895,0.344188
CG14896,0.396047
CG14897,0.365123
CG14902,0.329744
CG14905,0.254928
CG14907,0.282698
CG14911,0.188659
CG14914,0.196317
CG14921,0.341237
CG14930,0.364151
CG14931,0.31336
CG14932,0.300727
CG14939,0.147156
CG14944,0.471375
CG14962,0.190152
CG14964,0.235441
CG14966,0.45776
CG14968,0.359252
CG14980,0.194466
CG14982,0.222235
CG14983,0.318656
CG14985,0.247769
CG14991,0.412357
CG14992,0.177091
CG14993,0.252654
CG14994,0.229999
CG14997,0.281934
CG14998,0.336132
CG15014,0.262126
CG15015,0.152837
CG15016,0.338756
CG33514,0.515729
CG15028,0.356848
CG15029,0.256567
CG1503,0.281259
CG15031,0.334382
CG15032,0.190944
CG15033,0.410629
CG15034,0.076123
CG15035,0.261029
CG1504,0.175699
CG15040,0.299593
CG15047,0.153966
CG15048,0.225528
CG15056,0.268036
CG15059,0.310558
CG15071,0.358145
CG15072,0.298341
CG15077,0.364934
CG15081,0.380129
CG15084,0.243523
CG11660,0.241689
CG12276,0.424058
CG13280,0.253306
CG13658,0.28885
CG18408,0.319466
CG1950,0.179323
CG2835,0.206862
CG2924,0.351406
CG31641,0.307216
CG15736,0.153598
CG17041,0.137413
CG2849,0.383871
CG6782,0.333843
CG6783,0.611546
CG15109,0.138357
CG15120,0.431694
CG15219,0.340251
CG15224,0.198601
CG1527,0.245976
CG1524,0.18654
CG15261,0.336999
CG15281,0.35327
CG32699,0.37805
CG15515,0.374306
CG15532,0.24321
CG15693,0.405966
CG15819,0.340264
CG15855,0.464945
CG1587,0.138052
CG15881,0.303647
CG15926,0.172546
CG1598,0.281548
CG1643,0.236795
CG33553,0.423625
CG16741,0.335892
CG33937,0.038133
CG16792,0.305418
CG1681,0.01
CG16901,0.245343
CG16926,0.199201
CG33229,0.308971
CG16982,0.153685
CG16985,0.22593
CG17002,0.184118
CG17124,0.128464
CG17331,0.249211
CG17377,0.053945
CG17380,0.217132
CG1740,0.167592
CG17521,0.374433
CG32904,0.292949
CG33098,0.238741
CG17759,0.395614
CG17765,0.176277
CG17818,0.270703
CG17819,0.202241
CG17828,0.269925
CG17834,0.18551
CG1786,0.256119
CG17931,0.265483
CG17934,0.371305
CG1796,0.280911
CG1814,0.430766
CG18143,0.36819
CG18156,0.143652
CG1821,0.361363
CG18255,0.327833
CG18315,0.347067
CG18377,0.242379
CG18619,0.060146
CG18854,0.273835
CG4026,0.467872
CG1890,0.372676
CG1963,0.383633
CG1969,0.342027
CG1983,0.396174
CG1989,0.212637
CG2065,0.363397
CG2082,0.166634
CG2099,0.425051
CG2152,0.162284
CG2168,0.390822
CG2184,0.473438
CG2204,0.2805
CG17762,0.316735
CG2239,0.18006
CG2246,0.403177
CG2381,0.296664
CG2614,0.318187
CG2715,0.430848
CG2750,0.281313
CG32656,0.446287
CG2968,0.219731
CG33108,0.3417
CG5938,0.232972
CG5940,0.304853
CG5968,0.086491
CG5973,0.111908
CG6033,0.04883
CG7622,0.18586
CG7634,0.335907
CG7670,0.224376
CG7707,0.228643
CG7712,0.377577
CG7726,0.140985
CG11919,0.275875
CG18003,0.566949
CG30092,0.227662
CG5134,0.449186
CG33785,0.595844
CG33786,0.685049
CG30152,0.344068
CG30158,0.32434
CG30195,0.329839
CG30271,0.440839
CG3029,0.164416
CG30290,0.391485
CG3034,0.205942
CG8080,0.325983
CG30499,0.122961
CG3083,0.207577
CG31012,0.211608
CG31037,0.186212
CG8494,0.399395
CG31057,0.088599
CG31069,0.369861
CG31109,0.123642
CG31110,0.150672
CG8176,0.094601
CG31145,0.296496
CG31160,0.168557
CG31191,0.265888
CG10851,0.366566
CG31349,0.319623
CG31363,0.230945
CG3140,0.035793
CG31536,0.396153
CG3431,0.317292
CG31676,0.426491
CG17140,0.271783
CG31722,0.317218
CG31732,0.699887
CG31762,0.56611
CG3186,0.138832
CG3195,0.531802
CG31959,0.149175
CG32039,0.132875
CG4456,0.586895
CG4460,0.570951
CG32066,0.09374
CG15725,0.307459
CG1629,0.210568
CG16935,0.26029
CG33713,0.556265
CG33714,0.486507
CG17803,0.29833
CG17957,0.346192
CG18011,0.269193
CG2238,0.245677
CG2864,0.315769
CG2982,0.354768
CG6027,0.249449
CG17269,0.368649
CG31894,0.127527
CG1553,0.01
CG15803,0.226805
CG18397,0.155888
CG31040,0.460852
CG3157,0.345844
CG32098,0.1454
CG15185,0.096409
CG15247,0.14471
CG15286,0.323679
CG33175,0.588086
CG15317,0.359786
CG15395,0.330825
CG1544,0.38211
CG15446,0.323615
CG15514,0.243257
CG15561,0.165386
CG15617,0.443631
CG15634,0.186343
CG15667,0.102249
CG15675,0.305405
CG15676,0.312948
CG1569,0.356263
CG15720,0.476954
CG1575,0.293221
CG15859,0.153877
CG15865,0.19664
CG15889,0.313421
CG15914,0.382378
CG1618,0.401373
CG1630,0.263245
CG16719,0.134103
CG16790,0.228831
CG16791,0.248042
CG16865,0.245333
CG16932,0.373649
CG16952,0.218033
CG16954,0.298687
CG17024,0.121249
CG17083,0.217091
CG17153,0.106833
CG17183,0.256466
CG1722,0.205299
CG17249,0.218274
CG17329,0.164218
CG17330,0.186579
CG17332,0.296394
CG1737,0.034786
CG1738,0.233911
CG17461,0.232602
CG17531,0.762784
